35fl_01;;dNCDch_pho50;;240920.002_fluor_02;;240920.002_phos_03;
Time (s);Intensity (a.u.);Time (s);Intensity (a.u.);Wavelength (nm);Intensity (a.u.);Wavelength (nm);Intensity (a.u.)
1.550889969;78.51077271;3.091264963;109.0695801;607.9699707;2.408187866;;
1.555899978;80.62997437;3.101284981;108.6779633;608.9799805;2.823027611;;
1.560909986;80.5249176;3.111304998;107.9999008;610;3.05135107;;
1.565919995;81.39839935;3.121325016;108.0616608;611.0200195;2.920480728;;
1.570930004;78.13863373;3.131345034;107.2359467;612.0499878;3.182196379;;
1.575940013;82.46884155;3.141365051;105.8986359;612.9400024;3.597487926;;
1.580950022;75.10090637;3.151385069;106.0743408;613.9699707;3.799175024;;
1.585960031;81.66036224;3.161405087;105.1891937;615;3.536857843;;
1.590970039;76.90798187;3.171424866;105.1438751;616.0200195;4.539300919;;
1.595979929;73.71040344;3.181444883;104.1182404;617.0499878;4.571895599;;
1.600989938;74.66445923;3.191464901;103.8909302;617.9400024;4.947249413;;
1.605999947;74.50255585;3.201484919;103.3892593;618.9699707;5.60759306;;
1.611009955;76.58044434;3.211504936;102.4001083;620;7.589725971;;
1.616019964;74.04603577;3.221524954;102.3228531;621.0100098;10.65661335;;
1.621029973;77.62505341;3.231544971;101.6925812;622.0200195;14.53710842;;
1.626039982;77.13096619;3.241564989;101.6830063;623.039978;18.36495209;;
1.631049991;75.19425201;3.251585007;100.4897232;624.0499878;19.93143272;;
1.636059999;74.5476532;3.261605024;100.0864258;625.0700073;20.96273422;;
1.641070008;72.26674652;3.271625042;99.73387909;625.9400024;19.71759224;;
1.646080017;73.58528137;3.28164506;98.7109375;626.9500122;19.10802078;;
1.651090026;65.83668518;3.291665077;98.6451416;627.9699707;19.43138504;;
1.656100035;71.05143738;3.301685095;97.89350891;628.9799805;22.11237335;;
1.661110044;72.77841187;3.311704874;98.12614441;630;25.60177803;;
1.666119933;70.99617004;3.321724892;97.1052475;631.0100098;30.79461098;;
1.671129942;71.34053802;3.331744909;96.59185028;632.0200195;34.57373428;;
1.676139951;70.9442749;3.341764927;95.86584473;633.039978;36.02001572;;
1.68114996;71.09489441;3.351784945;95.49946594;634.0499878;35.40879059;;
1.686159968;69.50502777;3.361804962;94.92933655;635.0700073;33.91283798;;
1.691169977;72.13142395;3.37182498;94.61869812;635.9400024;33.07735443;;
1.696179986;69.78020477;3.381844997;94.21443939;636.9500122;32.48967743;;
1.701189995;68.96656799;3.391865015;93.65739441;637.9699707;34.49152756;;
1.706200004;67.63658142;3.401885033;92.96887207;638.9799805;42.98552322;;
1.711210012;69.10600281;3.41190505;92.54806519;640;57.9615593;;
1.716220021;67.27945709;3.421925068;92.07102203;641.0100098;80.45679474;;
1.72123003;62.50325775;3.431945086;91.8621521;642.0200195;98.28164673;;
1.726240039;65.11681366;3.441964865;91.58119965;643.039978;109.3197021;;
1.731249928;65.15336609;3.451984882;90.71826172;644.0499878;110.7472916;;
1.736259937;65.10147858;3.4620049;90.40596008;645.0700073;112.6875381;;
1.741269946;68.94087219;3.472024918;89.70500183;645.9400024;112.6602097;;
1.746279955;64.79343414;3.482044935;89.10163879;646.9500122;111.2341003;;
1.751289964;69.33927155;3.492064953;88.58078766;647.9699707;110.3854828;;
1.756299973;66.44298553;3.50208497;88.05950165;648.9799805;111.1719589;;
1.761309981;63.51948929;3.512104988;87.85751343;650;111.2568054;;
1.76631999;67.29281616;3.522125006;87.5211792;651.0100098;108.1828003;;
1.771329999;64.29789734;3.532145023;87.21211243;652.0200195;104.0356369;;
1.776340008;63.43313599;3.542165041;86.44281006;653.039978;98.24221039;;
1.781350017;58.8885994;3.552185059;86.12430573;654.0499878;89.07756805;;
1.786360025;62.3489151;3.562205076;85.99141693;655.0700073;80.53118896;;
1.791370034;63.4985733;3.572225094;85.18952179;655.9400024;74.72232056;;
1.796380043;58.60668945;3.582244873;84.44690704;656.9500122;72.37610626;;
1.801389933;63.85237503;3.592264891;84.5389328;657.9699707;69.02268982;;
1.806399941;61.894207;3.602284908;83.97418976;658.9799805;68.39061737;;
1.81140995;59.9310379;3.612304926;83.93284607;660;69.33100891;;
1.816419959;58.75622559;3.622324944;83.03886414;661;72.1688385;;
1.821429968;60.89338303;3.632344961;82.82752228;662;75.20452881;;
1.826439977;60.75988007;3.642364979;82.25584412;663;78.51231384;;
1.831449986;56.35006714;3.652384996;81.50249481;664;81.40942383;;
1.836459994;59.03322601;3.662405014;81.63562775;665;80.58769989;;
1.841470003;60.32662201;3.672425032;80.35234833;666;77.8361969;;
1.846480012;61.6402092;3.682445049;80.86312103;667;74.56377411;;
1.851490021;55.16730499;3.692465067;80.23487854;668;72.44992828;;
1.85650003;55.04276276;3.702485085;79.76243591;669;73.5169754;;
1.861510038;56.14876175;3.712504864;79.59901428;670;76.78853607;;
1.866519928;55.57619095;3.722524881;79.1341095;671;81.08435059;;
1.871529937;57.02637482;3.732544899;77.98189545;672;86.26961517;;
1.876539946;53.78950119;3.742564917;77.61289215;673;85.96815491;;
1.881549954;52.68727875;3.752584934;77.71412659;674;84.29684448;;
1.886559963;56.31511688;3.762604952;77.0630188;675;81.89823914;;
1.891569972;54.69356537;3.772624969;76.34883118;676;76.23387146;;
1.896579981;56.24315643;3.782644987;76.8221283;677;73.61853027;;
1.90158999;51.67935944;3.792665005;76.10942841;678;69.84856415;;
1.906599998;54.09893036;3.802685022;75.83216095;679;67.21774292;;
1.911610007;53.89655304;3.81270504;75.02534485;680;65.01573944;;
1.916620016;50.52806091;3.822725058;74.85163116;681;63.92524338;;
1.921630025;54.68197632;3.832745075;74.44789886;682;62.3248024;;
1.926640034;52.06195831;3.842764854;73.79477692;683;60.35095215;;
1.931650043;51.95346069;3.852784872;73.44010925;684;57.73386383;;
1.936659932;52.51011276;3.86280489;73.45753479;685;54.14486313;;
1.941669941;55.02249908;3.872824907;72.66497803;686;50.03427124;;
1.94667995;52.93457794;3.882844925;72.76737976;687;47.39237976;;
1.951689959;50.08641434;3.892864943;71.93050385;688;45.071064;;
1.956699967;50.50079727;3.90288496;71.86705017;689;42.60516739;;
1.961709976;48.74372101;3.912904978;71.44972229;690;41.24474335;;
1.966719985;47.34777451;3.922924995;71.29151917;691;39.42158508;;
1.971729994;52.03330612;3.932945013;70.71933746;692;38.94964218;;
1.976740003;53.43045807;3.942965031;70.42835999;693;38.89721298;;
1.981750011;47.84759903;3.952985048;70.09529114;694;39.40097046;;
1.98676002;49.71403503;3.963005066;69.37124634;695;39.21482086;;
1.991770029;49.15304947;3.973025084;69.10655212;696;39.69803238;;
1.996780038;48.16496658;3.983044863;68.88093567;697;39.09231567;;
2.001790047;46.95523071;3.99306488;68.36982727;698;38.6428299;;
2.006799936;49.33766556;4.003085136;68.14698029;699;37.81711578;;
2.011810064;48.40410614;4.013104916;67.3600235;700;37.18811798;;
2.016819954;47.80116272;4.023125172;67.26288605;;;;
2.021830082;46.00543594;4.033144951;67.18093109;;;;
2.026839972;47.66580963;4.043165207;66.47335815;;;;
2.0318501;45.41312408;4.053184986;66.41233063;;;;
2.036859989;47.25074005;4.063204765;66.14720154;;;;
2.041869879;48.83630753;4.073225021;66.03941345;;;;
2.046880007;50.87958527;4.083244801;65.20711517;;;;
2.051889896;45.46656418;4.093265057;65.04841614;;;;
2.056900024;45.73578262;4.103284836;64.49720001;;;;
2.061909914;45.01671219;4.113305092;64.25085449;;;;
2.066920042;43.68992233;4.123324871;64.49893951;;;;
2.071929932;46.20204926;4.133345127;63.415905;;;;
2.07694006;45.59315109;4.143364906;63.35961914;;;;
2.081949949;43.77679443;4.153385162;62.72542572;;;;
2.086960077;45.77483749;4.163404942;62.38332367;;;;
2.091969967;42.51981735;4.173425198;62.25654984;;;;
2.096980095;41.18050385;4.183444977;62.33735275;;;;
2.101989985;43.11811829;4.193464756;62.04043579;;;;
2.106999874;43.73141861;4.203485012;61.02074051;;;;
2.112010002;44.26038361;4.213504791;60.64626312;;;;
2.117019892;42.03193665;4.223525047;60.98671722;;;;
2.12203002;41.09583282;4.233544827;60.25189972;;;;
2.127039909;43.89723969;4.243565083;60.03647614;;;;
2.132050037;43.59290695;4.253584862;59.41362381;;;;
2.137059927;41.20462418;4.263605118;59.01103592;;;;
2.142070055;39.98052216;4.273624897;59.34762573;;;;
2.147079945;39.93107986;4.283645153;58.76438141;;;;
2.152090073;40.09119415;4.293664932;58.57539749;;;;
2.157099962;40.44246674;4.303685188;57.69968414;;;;
2.16211009;41.81520462;4.313704967;58.06054688;;;;
2.16711998;44.32913589;4.323724747;57.70498657;;;;
2.172129869;39.67562485;4.333745003;57.13568878;;;;
2.177139997;38.20201111;4.343764782;57.06984329;;;;
2.182149887;39.91609192;4.353785038;56.70409393;;;;
2.187160015;41.26120377;4.363804817;56.26965332;;;;
2.192169905;41.1746788;4.373825073;55.77975464;;;;
2.197180033;38.40238953;4.383844852;56.00820923;;;;
2.202189922;37.34358978;4.393865108;55.34049606;;;;
2.20720005;38.71670532;4.403884888;55.39693451;;;;
2.21220994;40.82611847;4.413905144;55.11088181;;;;
2.217220068;40.51144791;4.423924923;54.62825394;;;;
2.222229958;39.41372681;4.433945179;54.41931915;;;;
2.227240086;40.62148285;4.443964958;53.91910553;;;;
2.232249975;37.62574005;4.453984737;53.64688873;;;;
2.237259865;37.81919098;4.464004993;53.76237106;;;;
2.242269993;37.68203735;4.474024773;52.95071411;;;;
2.247279882;37.72810745;4.484045029;53.09657669;;;;
2.25229001;37.94663239;4.494064808;52.91280365;;;;
2.2572999;36.13450241;4.504085064;52.35454559;;;;
2.262310028;35.80879974;4.514104843;52.04387665;;;;
2.267319918;36.46728897;4.524125099;51.60281372;;;;
2.272330046;35.54341888;4.534144878;51.45754242;;;;
2.277339935;33.75902939;4.544165134;51.42719269;;;;
2.282350063;34.24116135;4.554184914;50.87949371;;;;
2.287359953;37.21186066;4.56420517;50.73207855;;;;
2.292370081;33.64867401;4.574224949;50.23355484;;;;
2.297379971;36.52980804;4.584245205;50.62921524;;;;
2.302390099;34.42169571;4.594264984;49.95024872;;;;
2.307399988;35.72650909;4.604284763;49.67417145;;;;
2.312409878;35.26782227;4.614305019;49.39036942;;;;
2.317420006;38.41253662;4.624324799;49.03590393;;;;
2.322429895;36.81544113;4.634345055;48.8839035;;;;
2.327440023;33.37553406;4.644364834;48.50640106;;;;
2.332449913;35.57570648;4.65438509;48.38209534;;;;
2.337460041;34.0468483;4.664404869;47.99455261;;;;
2.342469931;33.90765381;4.674425125;48.16943359;;;;
2.347480059;33.51541519;4.684444904;47.50876236;;;;
2.352489948;31.37216759;4.69446516;47.37685013;;;;
2.357500076;31.16590309;4.70448494;46.82632446;;;;
2.362509966;32.12002563;4.714505196;46.69564438;;;;
2.367520094;32.88056183;4.724524975;46.65500641;;;;
2.372529984;30.31030846;4.734544754;46.31283569;;;;
2.377539873;31.68234825;4.74456501;46.29002762;;;;
2.382550001;31.36482811;4.754584789;46.28744888;;;;
2.387559891;32.4193573;4.764605045;45.37917328;;;;
2.392570019;30.43503952;4.774624825;45.53785324;;;;
2.397579908;30.91239357;4.784645081;45.07418442;;;;
2.402590036;32.0434761;4.79466486;44.92479324;;;;
2.407599926;33.66306305;4.804685116;44.60046387;;;;
2.412610054;32.39234161;4.814704895;44.66967773;;;;
2.417619944;29.95177078;4.824725151;44.00382614;;;;
2.422630072;32.03055954;4.83474493;44.06986237;;;;
2.427639961;31.33507156;4.844765186;43.98246765;;;;
2.432650089;31.73470497;4.854784966;43.6314888;;;;
2.437659979;30.9510498;4.864804745;43.24890518;;;;
2.442669868;28.91667175;4.874825001;42.95165253;;;;
2.447679996;30.3489933;4.88484478;42.91980743;;;;
2.452689886;31.21614456;4.894865036;42.60414505;;;;
2.457700014;29.3835144;4.904884815;42.228508;;;;
2.462709904;30.2298069;4.914905071;41.88554764;;;;
2.467720032;27.65843201;4.92492485;41.95041656;;;;
2.472729921;29.37956238;4.934945107;41.70757294;;;;
2.477740049;29.85412979;4.944964886;41.53998947;;;;
2.482749939;26.74758339;4.954985142;41.30369568;;;;
2.487760067;28.71379089;4.965004921;40.78829956;;;;
2.492769957;31.60824203;4.975025177;40.8205719;;;;
2.497780085;29.01327515;4.985044956;40.52307129;;;;
2.502789974;27.87380981;4.995064735;40.33451462;;;;
2.507799864;28.28844643;5.005084991;40.0840683;;;;
2.512809992;30.33832359;5.015104771;40.11862946;;;;
2.517819881;27.0429039;5.025125027;39.95002365;;;;
2.522830009;28.19505692;5.035144806;39.31185913;;;;
2.527839899;24.99345207;5.045165062;39.56850433;;;;
2.532850027;27.25075912;5.055184841;38.96000671;;;;
2.537859917;26.60341454;5.065205097;38.88916397;;;;
2.542870045;28.51714516;5.075224876;38.60203552;;;;
2.547879934;28.59711266;5.085245132;38.44601059;;;;
2.552890062;28.20238876;5.095264912;38.37102509;;;;
2.557899952;28.33342934;5.105285168;38.15731049;;;;
2.56291008;24.69396591;5.115304947;37.91593552;;;;
2.56791997;25.37656784;5.125324726;37.44248199;;;;
2.572930098;26.65996933;5.135344982;37.54297256;;;;
2.577939987;24.78523064;5.145364761;36.98689651;;;;
2.582949877;25.79921913;5.155385017;37.02867889;;;;
2.587960005;23.32332039;5.165404797;36.97919846;;;;
2.592969894;26.95383644;5.175425053;36.55344009;;;;
2.597980022;24.60721397;5.185444832;36.17105103;;;;
2.602989912;28.02182007;5.195465088;35.87235641;;;;
2.60800004;27.18697739;5.205484867;36.32648468;;;;
2.61300993;23.2271843;5.215505123;35.59204102;;;;
2.618020058;25.74903488;5.225524902;35.50510406;;;;
2.623029947;26.29207993;5.235545158;35.22808456;;;;
2.628040075;21.74875259;5.245564938;35.35257721;;;;
2.633049965;22.49920845;5.255585194;34.89883804;;;;
2.638060093;24.33914566;5.265604973;34.65614319;;;;
2.643069983;24.19029045;5.275624752;34.77360535;;;;
2.648079872;23.28929329;5.285645008;34.75180817;;;;
2.65309;25.02332306;5.295664787;34.39354706;;;;
2.65809989;21.82151794;5.305685043;34.35671234;;;;
2.663110018;23.59627724;5.315704823;33.94411469;;;;
2.668119907;24.36587906;5.325725079;33.92177582;;;;
2.673130035;22.38244438;5.335744858;33.49821091;;;;
2.678139925;22.50013161;5.345765114;33.51971817;;;;
2.683150053;23.53545761;5.355784893;33.35378647;;;;
2.688159943;20.76530838;5.365805149;33.11761475;;;;
2.693170071;22.18053055;5.375824928;32.87192917;;;;
2.69817996;25.14045525;5.385845184;32.68160248;;;;
2.703190088;23.90424347;5.395864964;32.35312653;;;;
2.708199978;23.35835075;5.405884743;32.26662064;;;;
2.713209867;24.39353752;5.415904999;32.1646347;;;;
2.718219995;21.68609238;5.425924778;32.09157562;;;;
2.723229885;23.85666466;5.435945034;31.86111069;;;;
2.728240013;23.21374893;5.445964813;31.5816288;;;;
2.733249903;24.07938957;5.455985069;31.55008316;;;;
2.738260031;24.6125145;5.466004848;31.59781265;;;;
2.74326992;24.19836235;5.476025105;30.91292191;;;;
2.748280048;22.57983017;5.486044884;30.87743187;;;;
2.753289938;21.79218292;5.49606514;30.6424408;;;;
2.758300066;22.58372116;5.506084919;30.58154297;;;;
2.763309956;23.74863815;5.516105175;30.15174484;;;;
2.768320084;19.39662552;5.526124954;30.34867477;;;;
2.773329973;20.14023018;5.536144733;30.17282104;;;;
2.778339863;22.1579895;5.546164989;30.20278931;;;;
2.783349991;22.87180519;5.556184769;30.08520889;;;;
2.78835988;20.59213829;5.566205025;29.64159775;;;;
2.793370008;21.8935585;5.576224804;29.61383629;;;;
2.798379898;20.90553665;5.58624506;29.17949295;;;;
2.803390026;20.66243744;5.596264839;29.25727844;;;;
2.808399916;20.59416389;5.606285095;29.05256653;;;;
2.813410044;21.72804451;5.616304874;29.17875099;;;;
2.818419933;20.69226456;5.62632513;28.58933449;;;;
2.823430061;19.86534309;5.63634491;28.62154007;;;;
2.828439951;18.84917641;5.646365166;28.24559402;;;;
2.833450079;21.66603279;5.656384945;27.95447922;;;;
2.838459969;20.04427528;5.666404724;28.10919571;;;;
2.843470097;20.71324539;5.67642498;28.06114578;;;;
2.848479986;18.95036697;5.686444759;27.63717651;;;;
2.853489876;20.04428864;5.696465015;27.43637657;;;;
2.858500004;18.85464478;5.706484795;27.53860474;;;;
2.863509893;18.66001701;5.716505051;27.19387245;;;;
2.868520021;18.22229385;5.72652483;27.2300148;;;;
2.873529911;21.92972183;5.736545086;26.76863098;;;;
2.878540039;20.5739994;5.746564865;26.81536865;;;;
2.883549929;19.81275558;5.756585121;26.88398361;;;;
2.888560057;17.45527267;5.7666049;26.35215378;;;;
2.893569946;22.05506134;5.776625156;26.19055748;;;;
2.898580074;18.16910172;5.786644936;26.40964699;;;;
2.903589964;18.65578079;5.796665192;25.99753761;;;;
2.908600092;20.88729477;5.806684971;26.03515053;;;;
2.913609982;17.43123055;5.81670475;25.7648983;;;;
2.918619871;17.25793076;5.826725006;25.87208176;;;;
2.923629999;20.9548378;5.836744785;25.56099319;;;;
2.928639889;18.92189789;5.846765041;25.3310051;;;;
2.933650017;18.35333061;5.856784821;25.31232452;;;;
2.938659906;19.29994583;5.866805077;25.13709831;;;;
2.943670034;18.55496216;5.876824856;24.95361519;;;;
2.948679924;16.69039345;5.886845112;24.74211502;;;;
2.953690052;19.03045464;5.896864891;24.72590065;;;;
2.958699942;16.13922882;5.906885147;24.71728134;;;;
2.96371007;16.88750839;5.916904926;24.4147644;;;;
2.968719959;19.23355484;5.926925182;24.28996468;;;;
2.973730087;17.5531826;5.936944962;24.09693336;;;;
2.978739977;17.4740696;5.946964741;24.23138809;;;;
2.983749866;17.68461037;5.956984997;23.86743164;;;;
2.988759995;18.62349892;5.967004776;23.5445385;;;;
2.993769884;17.80455971;5.977025032;23.47287369;;;;
2.998780012;15.11429882;5.987044811;23.40181923;;;;
3.003789902;16.89985466;5.997065067;23.27794266;;;;
3.00880003;15.31050682;6.007084846;23.19974899;;;;
3.013809919;17.36336136;6.017105103;22.958395;;;;
3.018820047;16.44399071;6.027124882;22.85168076;;;;
3.023829937;14.70955372;6.037145138;22.6881218;;;;
3.028840065;14.26672077;6.047164917;22.51198387;;;;
3.033849955;15.92756367;6.057185173;22.55289841;;;;
3.038860083;15.89171791;6.067204952;22.53458977;;;;
3.043869972;15.77325726;6.077224731;22.32131577;;;;
3.048879862;14.56193352;6.087244987;22.05087662;;;;
3.05388999;12.30161095;6.097264767;22.01330185;;;;
3.058899879;14.89592934;6.107285023;21.86805916;;;;
3.063910007;14.39586163;6.117304802;21.71217155;;;;
3.068919897;14.79668617;6.127325058;21.82998276;;;;
3.073930025;15.29675484;6.137344837;21.44691849;;;;
3.078939915;13.44402122;6.147365093;21.41648865;;;;
3.083950043;15.51509094;6.157384872;21.32798386;;;;
3.088959932;15.96883392;6.167405128;21.14524841;;;;
3.09397006;15.29924965;6.177424908;21.10662079;;;;
3.09897995;14.13021851;6.187445164;21.06688881;;;;
3.103990078;14.11003876;6.197464943;20.89449501;;;;
3.108999968;14.62089348;6.207484722;20.86296844;;;;
3.114010096;16.11932945;6.217504978;20.63673782;;;;
3.119019985;14.73147869;6.227524757;20.70864677;;;;
3.124029875;13.4070158;6.237545013;20.43224907;;;;
3.129040003;13.27143383;6.247564793;20.53712845;;;;
3.134049892;15.4732151;6.257585049;20.28940964;;;;
3.13906002;14.45640373;6.267604828;20.19130898;;;;
3.14406991;13.91913891;6.277625084;20.03835487;;;;
3.149080038;14.13957977;6.287644863;19.84266663;;;;
3.154089928;15.18121338;6.297665119;19.67171097;;;;
3.159100056;13.18912029;6.307684898;19.53765678;;;;
3.164109945;11.80529404;6.317705154;19.41847801;;;;
3.169120073;14.63399029;6.327724934;19.19701385;;;;
3.174129963;13.79337597;6.33774519;19.30292511;;;;
3.179140091;13.73441887;6.347764969;19.13116264;;;;
3.184149981;11.94096565;6.357784748;19.18570518;;;;
3.18915987;13.74371052;6.367805004;18.91676903;;;;
3.194169998;13.63218403;6.377824783;18.98262215;;;;
3.199179888;12.15762234;6.387845039;18.86078072;;;;
3.204190016;12.40522957;6.397864819;18.39725494;;;;
3.209199905;13.73453712;6.407885075;18.6765461;;;;
3.214210033;11.2391386;6.417904854;18.54230499;;;;
3.219219923;13.18606853;6.42792511;18.11742973;;;;
3.224230051;13.18669701;6.437944889;18.18481827;;;;
3.229239941;10.97154236;6.447965145;18.33841705;;;;
3.234250069;13.0488615;6.457984924;18.35024643;;;;
3.239259958;12.29323864;6.46800518;18.09624672;;;;
3.244270086;12.21705627;6.47802496;17.79021072;;;;
3.249279976;10.88155079;6.488044739;17.76885605;;;;
3.254289865;10.82943153;6.498064995;17.6163826;;;;
3.259299994;9.944793701;6.508084774;17.26976776;;;;
3.264309883;14.52170563;6.51810503;17.47163391;;;;
3.269320011;12.14466286;6.528124809;17.36345863;;;;
3.274329901;10.59617329;6.538145065;17.35418701;;;;
3.279340029;13.89266777;6.548164845;16.96035957;;;;
3.284349918;11.5928278;6.558185101;17.0103035;;;;
3.289360046;10.66138458;6.56820488;16.55604744;;;;
3.294369936;13.01379871;6.578225136;16.75642395;;;;
3.299380064;10.19438362;6.588244915;16.70085716;;;;
3.304389954;11.86600494;6.598265171;16.73708344;;;;
3.309400082;11.82682705;6.60828495;16.40121078;;;;
3.314409971;11.0352993;6.618304729;16.36143875;;;;
3.319419861;13.08409119;6.628324986;16.15992737;;;;
3.324429989;11.86283588;6.638344765;16.26734924;;;;
3.329439878;12.26585102;6.648365021;16.04487419;;;;
3.334450006;11.814641;6.6583848;16.14079285;;;;
3.339459896;10.16960049;6.668405056;16.04323387;;;;
3.344470024;11.19149303;6.678424835;15.78540993;;;;
3.349479914;10.91985893;6.688445091;15.84370899;;;;
3.354490042;11.78398705;6.69846487;15.50370979;;;;
3.359499931;11.26588821;6.708485126;15.45330524;;;;
3.364510059;11.56403923;6.718504906;15.26279259;;;;
3.369519949;11.30256844;6.728525162;15.37106514;;;;
3.374530077;11.04541397;6.738544941;14.9828968;;;;
3.379539967;10.82841873;6.74856472;15.2250061;;;;
3.384550095;9.91570282;6.758584976;14.97417736;;;;
3.389559984;10.73936462;6.768604755;14.91709137;;;;
3.394569874;10.42472744;6.778625011;14.81818867;;;;
3.399580002;11.20029545;6.788644791;14.83108234;;;;
3.404589891;8.873338699;6.798665047;14.54004097;;;;
3.409600019;10.36819363;6.808684826;14.62498474;;;;
3.414609909;9.018232346;6.818705082;14.45308685;;;;
3.419620037;9.570902824;6.828724861;14.53169441;;;;
3.424629927;9.76948452;6.838745117;14.2287674;;;;
3.429640055;9.516274452;6.848764896;14.18083668;;;;
3.434649944;9.179222107;6.858785152;14.15356255;;;;
3.439660072;8.595426559;6.868804932;14.04723549;;;;
3.444669962;10.85345173;6.878825188;14.01948738;;;;
3.44968009;10.04177189;6.888844967;13.93013477;;;;
3.45468998;10.25546169;6.898864746;14.02784443;;;;
3.459699869;9.372343063;6.908885002;13.73957825;;;;
3.464709997;9.737314224;6.918904781;13.76753426;;;;
3.469719887;10.37476921;6.928925037;13.38098431;;;;
3.474730015;8.283800125;6.938944817;13.57346344;;;;
3.479739904;10.0183506;6.948965073;13.48792839;;;;
3.484750032;9.925617218;6.958984852;13.52827454;;;;
3.489759922;6.792545319;6.969005108;13.25650978;;;;
3.49477005;7.906853676;6.979024887;13.13328075;;;;
3.49977994;9.088852882;6.989045143;13.29490185;;;;
3.504790068;9.133591652;6.999064922;13.14306355;;;;
3.509799957;9.520403862;7.009085178;13.04354382;;;;
3.514810085;9.324645996;7.019104958;12.93778419;;;;
3.519819975;9.768537521;7.029124737;13.05297565;;;;
3.524829865;8.054125786;7.039144993;12.78521729;;;;
3.529839993;9.637649536;7.049164772;12.72647476;;;;
3.534849882;7.890187263;7.059185028;12.60960197;;;;
3.53986001;9.104128838;7.069204807;12.39761353;;;;
3.5448699;9.361074448;7.079225063;12.45712185;;;;
3.549880028;8.552754402;7.089244843;12.57055855;;;;
3.554889917;9.503137589;7.099265099;12.27223778;;;;
3.559900045;6.571926117;7.109284878;12.27272224;;;;
3.564909935;8.735919952;7.119305134;12.33050728;;;;
3.569920063;8.307847023;7.129324913;12.0700016;;;;
3.574929953;9.845890045;7.139345169;11.97421074;;;;
3.579940081;7.049805641;7.149364948;11.86885834;;;;
3.58494997;6.466341496;7.159384727;11.91681671;;;;
3.58995986;8.264010429;7.169404984;11.69359875;;;;
3.594969988;8.970201492;7.179424763;11.71308613;;;;
3.599979877;8.333658218;7.189445019;11.67612648;;;;
3.604990005;9.007670403;7.199464798;11.59519482;;;;
3.609999895;9.33641243;7.209485054;11.5581646;;;;
3.615010023;9.047708511;7.219504833;11.31779575;;;;
3.620019913;8.047010422;7.229525089;11.36499214;;;;
3.625030041;7.463632107;7.239544868;11.24141407;;;;
3.63003993;6.406462669;7.249565125;11.28048134;;;;
3.635050058;8.429803848;7.259584904;11.17237377;;;;
3.640059948;6.832092285;7.26960516;11.04779625;;;;
3.645070076;6.06117487;7.279624939;11.03694439;;;;
3.650079966;8.463691711;7.289644718;11.01750755;;;;
3.655089855;6.888003349;7.299664974;10.72958946;;;;
3.660099983;6.409201145;7.309684753;10.98194218;;;;
3.665109873;6.206686974;7.319705009;10.75771141;;;;
3.670120001;7.197354794;7.329724789;10.68113899;;;;
3.67512989;7.780190945;7.339745045;10.52679729;;;;
3.680140018;7.856115818;7.349764824;10.41095638;;;;
3.685149908;7.197267056;7.35978508;10.42236519;;;;
3.690160036;8.164726257;7.369804859;10.16966152;;;;
3.695169926;7.552866936;7.379825115;10.27763939;;;;
3.700180054;8.446113586;7.389844894;10.24691772;;;;
3.705189943;6.806355953;7.39986515;10.25682926;;;;
3.710200071;7.459497929;7.40988493;10.21927071;;;;
3.715209961;6.318183422;7.419904709;9.9401474;;;;
3.720220089;6.700051785;7.429924965;10.14127159;;;;
3.725229979;7.270562172;7.439944744;10.07440662;;;;
3.730239868;9.125926018;7.449965;9.841460228;;;;
3.735249996;7.239456177;7.459984779;9.987345695;;;;
3.740259886;6.109426022;7.470005035;9.725305557;;;;
3.745270014;4.586411953;7.480024815;9.552513123;;;;
3.750279903;7.18032074;7.490045071;9.716794968;;;;
3.755290031;6.119622231;7.50006485;9.601326942;;;;
3.760299921;5.774065018;7.510085106;9.494543076;;;;
3.765310049;6.514643669;7.520104885;9.485192299;;;;
3.770319939;5.63533783;7.530125141;9.465162277;;;;
3.775330067;5.104394913;7.54014492;9.362569809;;;;
3.780339956;7.25289011;7.550165176;9.264813423;;;;
3.785350084;6.590137482;7.560184956;9.1584692;;;;
3.790359974;6.993863583;7.570204735;9.119037628;;;;
3.795369864;6.081753731;7.580224991;9.205452919;;;;
3.800379992;6.26935339;7.59024477;9.207416534;;;;
3.805389881;5.023964405;7.600265026;8.879641533;;;;
3.810400009;5.888984203;7.610284805;9.101258278;;;;
3.815409899;4.016139984;7.620305061;8.936117172;;;;
3.820420027;4.052529812;7.630324841;8.890143394;;;;
3.825429916;5.586504936;7.640345097;8.627321243;;;;
3.830440044;6.400950432;7.650364876;8.800971985;;;;
3.835449934;3.935675144;7.660385132;8.615873337;;;;
3.840460062;6.782182217;7.670404911;8.64707756;;;;
3.845469952;7.460227013;7.680425167;8.492035866;;;;
3.85048008;6.778128147;7.690444946;8.473428726;;;;
3.855489969;5.388873577;7.700464725;8.395201683;;;;
3.860499859;7.627702236;7.710484982;8.376693726;;;;
3.865509987;6.854818821;7.720504761;8.510850906;;;;
3.870519876;7.15717411;7.730525017;8.259928703;;;;
3.875530005;6.185940742;7.740544796;8.2602005;;;;
3.880539894;5.969161034;7.750565052;8.029603958;;;;
3.885550022;4.912709713;7.760584831;8.008282661;;;;
3.890559912;5.09198761;7.770605087;8.030930519;;;;
3.89557004;5.717804909;7.780624866;8.145460129;;;;
3.900579929;4.237511635;7.790645123;7.786523342;;;;
