35fl_01;;dNCDch_pho50;;240920.002_fluor_02;;240920.002_phos_03;
Time (s);Intensity (a.u.);Time (s);Intensity (a.u.);Wavelength (nm);Intensity (a.u.);Wavelength (nm);Intensity (a.u.)
1.4151200056076;18.1595020294189;2.630344868;138.4935303;562.0499878;0.2468526363;;
1.42013001441956;17.8932704925537;2.640364885;137.8676453;562.9400024;0.3189538121;;
1.42514002323151;17.9859352111816;2.650384903;136.7229156;563.9699707;0.2588300705;;
1.43015003204346;18.3852844238281;2.660404921;135.2727509;565;0.4067189991;;
1.43516004085541;18.7846336364746;2.670424938;135.4482117;566.0200195;0.2213992476;;
1.44016993045807;20.4750633239746;2.680444956;134.3407288;567.0499878;0.2746672332;;
1.44517993927002;22.2499446868896;2.690464973;134.3581238;567.9400024;0.3081031144;;
1.45018994808197;22.8549289703369;2.700484991;133.6117859;568.9699707;-0.02054231614;;
1.45519995689392;21.1687927246094;2.710505009;132.8404236;570;0.3487751782;;
1.46020996570587;19.4826545715332;2.720525026;131.9197083;571.039978;0.2759440541;;
1.46521997451782;18.9417629241943;2.730545044;131.2522278;571.9400024;0.08264804631;;
1.47022998332977;18.8086452484131;2.740565062;131.1259766;572.9799805;0.3788516521;;
1.47523999214172;18.9669780731201;2.750585079;130.2068481;574.0200195;0.2397663295;;
1.48025000095367;20.9637012481689;2.760605097;128.9232788;575.0700073;0.3554477692;;
1.48526000976562;22.9604263305664;2.770624876;128.4776459;575.9699707;0.3476673663;;
1.49027001857758;23.7436923980713;2.780644894;128.0687408;577.0100098;0.1958054155;;
1.49528002738953;23.4774608612061;2.790664911;127.1611176;578.0499878;0.4049220681;;
1.50029003620148;23.2112274169922;2.800684929;126.6448593;578.9500122;0.2763512433;;
1.50530004501343;21.0352535247803;2.810704947;126.614418;580;0.3051704466;;
1.51030993461609;18.7279624938965;2.820724964;125.9053497;581.0200195;0.2930567861;;
1.51531994342804;17.20849609375;2.830744982;125.3421249;582.0499878;0.2887926102;;
1.52032995223999;17.2528667449951;2.840764999;124.6099396;582.9400024;0.2368392795;;
1.52533996105194;17.2972393035889;2.850785017;123.5367203;583.9699707;0.3817522228;;
1.53034996986389;16.7550220489502;2.860805035;122.55513;585;0.3424730897;;
1.53535997867584;16.0006980895996;2.870825052;122.1223526;586.0200195;0.4285939932;;
1.54036998748779;15.4126615524292;2.88084507;121.7357788;587.0499878;0.4152460992;;
1.54537999629974;15.900749206543;2.890865088;121.0541229;587.9400024;0.4916735888;;
1.55039000511169;16.3888378143311;2.900884867;120.0358887;588.9699707;0.3896525502;;
1.55540001392365;16.7113056182861;2.910904884;119.4883575;590;0.5158685446;;
1.5604100227356;16.8887939453125;2.920924902;119.5243683;591.0200195;0.770993948;;
1.56542003154755;17.0662822723389;2.93094492;118.7291107;592.0499878;0.6141465306;;
1.5704300403595;18.4852619171143;2.940964937;117.9504547;592.9400024;1.15991509;;
